date;precip_mm;temp_min;temp_max;temp_avg;humidity_avg;pressure_avg;wind_speed;solar_radiation;station_id;codigo_ibge;municipio;lat;lon;altitude;precip_tomorrow;rain_tomorrow;precip_lag_1d;precip_lag_2d;precip_sum_3d;precip_sum_7d;rain_days_7d;pressure_change_24h;dry_days;temp_avg_3d;humidity_avg_3d;day_of_year_sin;day_of_year_cos
2026-06-14;0,0;7,7;15,7;11,975;90,833;1008,988;;6,39;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,4;31,4;31,8;53,1;3,0;3,654;2,0;13,594;93,681;0,299;-0,954
2026-06-15;0,2;4,1;14,9;8,142;87,167;1012,933;;12,28;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,4;0,6;34,4;2,0;3,946;3,0;11,261;89,5;0,282;-0,959
2026-06-16;0,0;2,2;18,1;8,154;84,708;1011,017;;12,65;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,2;0,0;0,2;32,2;1,0;-1,917;4,0;9,424;87,569;0,266;-0,964
2026-06-17;0,0;8,0;17,9;11,617;75,833;1012,125;;12,36;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,0;0,2;0,2;32,2;1,0;1,108;5,0;9,304;82,569;0,249;-0,969
2026-06-18;0,2;4,4;17,5;10,175;91,125;1013,475;;8,61;A838;4303509;Camaqua;-30,808;-51,834;92,3;4,9;1;0,0;0,0;0,2;32,2;1,0;1,35;6,0;9,982;83,889;0,232;-0,973
2026-06-19;4,9;11,5;18,0;13,675;92,458;1004,475;;3,01;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,2;0,0;5,1;5,7;1,0;-9,0;0,0;11,822;86,472;0,215;-0,977
2026-06-20;0,0;5,1;15,2;9,529;88,958;1008,158;;11,16;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;4,9;0,2;5,1;5,3;1,0;3,683;1,0;11,126;90,847;0,199;-0,98
2026-06-21;0,2;3,4;14,1;7,946;95,125;1006,992;;5,24;A838;4303509;Camaqua;-30,808;-51,834;92,3;20,6;1;0,0;4,9;5,1;5,5;1,0;-1,167;2,0;10,383;92,181;0,182;-0,983
2026-06-22;20,6;8,7;11,4;10,212;99,292;1003,371;;1,37;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,4;0;0,2;0,0;20,8;25,9;2,0;-3,621;0,0;9,229;94,458;0,165;-0,986
2026-06-23;0,4;4,1;13,2;7,875;85,917;1007,062;;11,55;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;20,6;0,2;21,2;26,3;2,0;3,692;1,0;8,678;93,444;0,148;-0,989
2026-06-24;0,0;1,9;15,3;6,692;86,333;1009,479;;8,91;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,4;20,6;21,0;26,3;2,0;2,417;2,0;8,26;90,514;0,131;-0,991
2026-06-25;0,0;4,5;18,0;9,325;82,458;1012,542;;12,08;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,0;0,4;0,4;26,1;2,0;3,062;3,0;7,964;84,903;0,114;-0,994
2026-06-26;0,2;5,2;19,7;10,508;83,917;1013,475;;12,17;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;0,2;21,4;1,0;0,933;4,0;8,842;84,236;0,097;-0,995
2026-06-27;0,0;3,8;19,4;10,221;89,083;1012,238;;12,1;A838;4303509;Camaqua;-30,808;-51,834;92,3;10,6;1;0,2;0,0;0,2;21,4;1,0;-1,237;5,0;10,018;85,153;0,079;-0,997
2026-06-28;10,6;11,2;17,3;13,9;95,458;1004,954;;1,86;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,0;0,2;10,8;31,8;2,0;-7,283;0,0;11,543;89,486;0,062;-0,998
2026-06-29;0,2;7,0;17,3;11,438;90,167;1009,342;;10,65;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;10,6;0,0;10,8;11,4;1,0;4,387;1,0;11,853;91,569;0,045;-0,999
2026-06-30;0,0;5,6;13,0;8,95;97,0;1009,979;;3,87;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,2;10,6;10,8;11,0;1,0;0,637;2,0;11,429;94,208;0,028;-1,0
2026-07-01;0,2;11,1;17,3;12,954;96,417;1007,308;;4,2;A838;4303509;Camaqua;-30,808;-51,834;92,3;12,2;1;0,0;0,2;0,4;11,2;1,0;-2,671;3,0;11,114;94,528;0,011;-1,0
2026-07-02;12,2;7,7;15,2;12,263;99,542;1011,733;;0,99;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,2;0,0;12,4;23,4;2,0;4,425;0,0;11,389;97,653;-0,006;-1,0
2026-07-03;0,2;1,4;12,1;6,975;79,542;1015,967;;12,74;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;12,2;0,2;12,6;23,4;2,0;4,233;1,0;10,731;91,833;-0,024;-1,0
2026-07-04;0,0;8,1;12,4;9,646;85,167;1015,633;;5,07;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,2;12,2;12,4;23,4;2,0;-0,333;2,0;9,628;88,083;-0,041;-0,999
2026-07-05;0,2;9,6;13,2;10,946;97,125;1012,129;;3,93;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,2;0,4;13,0;1,0;-3,504;3,0;9,189;87,278;-0,058;-0,998
2026-07-06;0,0;6,2;14,3;11,658;88,375;1008,567;;5,49;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,2;0,0;0,2;12,8;1,0;-3,562;4,0;10,75;90,222;-0,075;-0,997
2026-07-07;0,0;3,3;15,2;8,367;79,208;1010,812;;13,34;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,2;0,2;12,8;1,0;2,246;5,0;10,324;88,236;-0,092;-0,996
2026-07-08;0,0;5,6;20,4;11,104;75,667;1010,046;;12,84;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;0,0;12,6;1,0;-0,767;6,0;10,376;81,083;-0,109;-0,994
2026-07-09;0,0;5,0;22,9;12,171;83,958;1006,925;;11,92;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;0,0;0,4;0,0;-3,121;7,0;10,547;79,611;-0,127;-0,992
2026-07-10;0,0;11,3;19,1;14,862;80,542;1004,688;;9,06;A838;4303509;Camaqua;-30,808;-51,834;92,3;10,3;1;0,0;0,0;0,0;0,2;0,0;-2,238;8,0;12,712;80,056;-0,144;-0,99
2026-07-11;10,3;12,4;15,7;13,892;98,667;1003,346;;1,4;A838;4303509;Camaqua;-30,808;-51,834;92,3;3,4;1;0,0;0,0;10,3;10,5;1,0;-1,342;0,0;13,642;87,722;-0,161;-0,987
2026-07-12;3,4;10,0;14,3;12,108;93,833;1006,725;;3,72;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;10,3;0,0;13,7;13,7;2,0;3,379;0,0;13,621;91,014;-0,178;-0,984
2026-07-13;0,0;8,8;15,3;11,271;90,583;1012,675;;7,66;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;3,4;10,3;13,7;13,7;2,0;5,95;1,0;12,424;94,361;-0,194;-0,981
2026-07-14;0,0;8,7;19,5;12,921;88,167;1012,55;;13,3;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;3,4;3,4;13,7;2,0;-0,125;2,0;12,1;90,861;-0,211;-0,977
2026-07-15;0,0;8,1;22,3;14,071;81,75;1008,167;;13,44;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;0,0;13,7;2,0;-4,383;3,0;12,754;86,833;-0,228;-0,974
2026-07-16;0,0;8,4;29,4;16,638;78,417;1003,262;;13,51;A838;4303509;Camaqua;-30,808;-51,834;92,3;2,2;1;0,0;0,0;0,0;13,7;2,0;-4,904;4,0;14,543;82,778;-0,245;-0,97
2026-07-17;2,2;18,5;29,6;23,425;59,333;996,042;;12,51;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;2,2;15,9;3,0;-7,221;0,0;18,044;73,167;-0,261;-0,965
2026-07-18;0,0;19,1;31,9;24,458;67,0;993,675;;0,91;A838;4303509;Camaqua;-30,808;-51,834;92,3;37,5;1;2,2;0,0;2,2;5,6;2,0;-2,367;1,0;21,507;68,25;-0,278;-0,961
2026-07-19;37,5;15,3;23,7;16,854;95,917;995,567;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;27,9;1;0,0;2,2;39,7;39,7;2,0;1,892;0,0;21,579;74,083;-0,294;-0,956
2026-07-20;27,9;16,6;18,7;17,713;98,833;997,096;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;19,5;1;37,5;0,0;65,4;67,6;3,0;1,529;0,0;19,675;87,25;-0,311;-0,95
2026-07-21;19,5;15,9;19,2;18,046;99,958;997,188;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;9,8;1;27,9;37,5;84,9;87,1;4,0;0,092;0,0;17,538;98,236;-0,327;-0,945
2026-07-22;9,8;14,1;16,2;15,496;100,0;1001,162;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;9,7;1;19,5;27,9;57,2;96,9;5,0;3,975;0,0;17,085;99,597;-0,343;-0,939
2026-07-23;9,7;11,6;19,3;14,296;94,417;1009,308;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;9,8;19,5;39,0;106,6;6,0;8,146;0,0;15,946;98,125;-0,359;-0,933
2026-07-24;0,0;9,7;18,9;13,854;92,208;1009,767;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;9,7;9,8;19,5;104,4;5,0;0,458;1,0;14,549;95,542;-0,375;-0,927
2026-07-25;0,0;12,6;20,5;15,142;95,292;1008,167;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;7,3;1;0,0;9,7;9,7;104,4;5,0;-1,6;2,0;14,431;93,972;-0,391;-0,92
2026-07-26;7,3;12,8;18,4;15,067;99,375;1006,021;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;13,2;1;0,0;0,0;7,3;74,2;5,0;-2,146;0,0;14,688;95,625;-0,407;-0,913
2026-07-27;13,2;14,7;17,5;16,071;99,083;1003,45;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;22,6;1;7,3;0,0;20,5;59,5;5,0;-2,571;0,0;15,426;97,917;-0,423;-0,906
2026-07-28;22,6;16,3;20,9;18,154;99,083;998,996;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;29,2;1;13,2;7,3;43,1;62,6;5,0;-4,454;0,0;16,431;99,181;-0,438;-0,899
2026-07-29;29,2;13,6;19,5;15,854;95,958;1003,229;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;22,6;13,2;65,0;82,0;5,0;4,233;0,0;16,693;98,042;-0,454;-0,891
2026-07-30;0,0;14,1;19,0;15,796;91,75;1011,083;;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;29,2;22,6;51,8;72,3;4,0;7,854;1,0;16,601;95,597;-0,469;-0,883
2026-07-31;0,0;14,2;25,2;18,621;85,917;1007,375;;14,06;A838;4303509;Camaqua;-30,808;-51,834;92,3;4,3;1;0,0;29,2;29,2;72,3;4,0;-3,708;2,0;16,757;91,208;-0,484;-0,875
2026-08-01;4,3;15,7;30,8;21,079;76,208;999,417;;12,8;A838;4303509;Camaqua;-30,808;-51,834;92,3;1,6;1;0,0;0,0;4,3;76,6;5,0;-7,958;0,0;18,499;84,625;-0,499;-0,867
2026-08-02;1,6;14,7;20,6;16,55;93,375;1007,15;;6,66;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;4,3;0,0;5,9;70,9;5,0;7,733;0,0;18,75;85,167;-0,514;-0,858
2026-08-03;0,0;15,4;23,8;18,067;93,25;1006,608;;7,29;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,4;0;1,6;4,3;5,9;57,7;4,0;-0,542;1,0;18,565;87,611;-0,529;-0,849
2026-08-04;0,4;17,1;23,9;19,221;93,917;1004,25;0,808;6,54;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,4;0;0,0;1,6;2,0;35,5;3,0;-2,358;2,0;17,946;93,514;-0,543;-0,84
2026-08-05;0,4;16,5;24,8;18,908;93,458;1003,071;0,7;9,26;A838;4303509;Camaqua;-30,808;-51,834;92,3;20,7;1;0,4;0,0;0,8;6,7;2,0;-1,179;3,0;18,732;93,542;-0,557;-0,83
2026-08-06;20,7;15,1;27,5;20,121;89,542;995,029;0,788;11,43;A838;4303509;Camaqua;-30,808;-51,834;92,3;5,7;1;0,4;0,4;21,5;27,4;3,0;-8,042;0,0;19,417;92,306;-0,572;-0,82
2026-08-07;5,7;7,9;16,3;12,75;80,833;998,479;1,629;13,44;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;20,7;0,4;26,8;33,1;4,0;3,45;0,0;17,26;87,944;-0,586;-0,811
2026-08-08;0,0;4,6;19,4;10,404;85,708;998,75;0,962;12,47;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;5,7;20,7;26,4;28,8;3,0;0,271;1,0;14,425;85,361;-0,6;-0,8
2026-08-09;0,0;4,8;16,5;9,933;73,083;1008,421;0,929;16,51;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;5,7;5,7;27,2;2,0;9,671;2,0;11,029;79,875;-0,613;-0,79
2026-08-10;0,0;5,0;14,4;8,517;78,25;1019,838;1,246;12,61;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,0;0,0;0,0;27,2;2,0;11,417;3,0;9,618;79,014;-0,627;-0,779
2026-08-11;0,0;4,0;15,8;9,208;90,125;1019,917;0,929;8,72;A838;4303509;Camaqua;-30,808;-51,834;92,3;33,0;1;0,0;0,0;0,0;26,8;2,0;0,079;4,0;9,219;80,486;-0,64;-0,768
2026-08-12;33,0;11,3;14,3;12,583;99,667;1010,188;1,537;1,62;A838;4303509;Camaqua;-30,808;-51,834;92,3;33,6;1;0,0;0,0;33,0;59,4;3,0;-9,729;0,0;10,103;89,347;-0,653;-0,757
2026-08-13;33,6;11,1;14,1;13,117;100,0;1008,113;1,418;1,84;A838;4303509;Camaqua;-30,808;-51,834;92,3;6,2;1;33,0;0,0;66,6;72,3;3,0;-2,075;0,0;11,636;96,597;-0,666;-0,746
2026-08-14;6,2;11,2;15,6;13,517;97,25;1012,275;1,746;4,7;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;33,6;33,0;72,8;72,8;3,0;4,162;0,0;13,072;98,972;-0,679;-0,734
2026-08-15;0,2;14,9;18,8;16,412;92,375;1008,992;1,983;4,4;A838;4303509;Camaqua;-30,808;-51,834;92,3;46,3;1;6,2;33,6;40,0;73,0;3,0;-3,283;1,0;14,349;96,542;-0,691;-0,723
2026-08-16;46,3;16,8;18,5;17,571;97,958;1004,254;2,604;1,31;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,2;0;0,2;6,2;52,7;119,3;4,0;-4,738;0,0;15,833;95,861;-0,704;-0,711
2026-08-17;0,2;15,8;20,4;17,7;98,375;1002,338;0,867;4,02;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;46,3;0,2;46,7;119,5;4,0;-1,917;1,0;17,228;96,236;-0,716;-0,698
2026-08-18;0,0;16,1;17,6;16,971;99,571;1002,557;1,071;0,0;A838;4303509;Camaqua;-30,808;-51,834;92,3;0,0;0;0,2;46,3;46,5;119,5;4,0;0,22;2,0;17,414;98,635;-0,728;-0,686
2026-01-07;2,0;18,8;33,7;24,508;77,125;1010,933;2,491;18,28;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;2,0;2,0;1,0;-3,696;0,0;21,568;72,319;0,12;0,993
2026-01-08;0,0;19,7;25,9;22,183;82,957;1015,413;3,304;17,85;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,4;0;2,0;0,0;2,0;2,0;1,0;4,48;1,0;22,897;77,444;0,137;0,991
2026-01-09;0,4;20,6;24,4;22,296;88,125;1015,792;4,554;5,52;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;8,2;1;0,0;2,0;2,4;2,4;1,0;0,379;2,0;22,996;82,736;0,154;0,988
2026-01-10;8,2;21,3;32,1;25,6;78,5;1007,475;4,779;22,91;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;5,3;1;0,4;0,0;8,6;10,6;2,0;-8,317;0,0;23,359;83,194;0,171;0,985
2026-01-11;5,3;17,9;27,5;23,388;74,875;1006,137;3,389;28,8;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;3,6;1;8,2;0,4;13,9;15,9;3,0;-1,338;0,0;23,761;80,5;0,188;0,982
2026-01-12;3,6;19,3;25,0;21,946;91,125;1010,379;2,155;13,56;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;5,3;8,2;17,1;19,5;4,0;4,242;0,0;23,644;81,5;0,205;0,979
2026-01-13;0,0;20,3;30,0;24,483;84,583;1011,562;1,0;24,97;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;3,6;5,3;8,9;19,5;4,0;1,183;1,0;23,272;83,528;0,222;0,975
2026-01-14;0,0;21,9;31,3;25,438;86,083;1012,079;;22,55;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,4;0;0,0;3,6;3,6;17,5;3,0;0,517;2,0;23,956;87,264;0,239;0,971
2026-01-15;0,4;23,3;35,3;28,062;79,625;1010,35;;30,35;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,4;17,9;3,0;-1,729;3,0;25,994;83,431;0,255;0,967
2026-01-16;0,0;22,5;28,0;25,213;89,125;1011,379;;6,96;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,4;0,0;0,4;17,5;3,0;1,029;4,0;26,238;84,944;0,272;0,962
2026-01-17;0,0;19,9;29,0;24,033;84,875;1011,942;2,2;20,61;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,4;0,4;9,3;2,0;0,562;5,0;25,769;84,542;0,288;0,958
2026-01-18;0,0;20,5;29,1;23,979;81,417;1009,562;1,945;26,98;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;4,0;1,0;-2,379;6,0;24,408;85,139;0,305;0,952
2026-01-19;0,0;14,3;24,7;20,438;64,292;1017,283;3,008;27,82;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,4;0,0;7,721;7,0;22,817;76,861;0,321;0,947
2026-01-20;0,0;14,6;24,5;18,978;76,478;1018,004;2,1;20,38;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,4;0,0;0,721;8,0;21,132;74,062;0,337;0,941
2026-01-21;0,0;14,7;25,8;20,492;69,708;1017,775;2,062;27,34;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,4;0,0;-0,229;9,0;19,969;70,159;0,353;0,935
2026-01-22;0,0;18,7;26,5;22,704;73,292;1017,233;4,304;27,41;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,542;10,0;20,725;73,159;0,369;0,929
2026-01-23;0,0;16,8;27,0;22,746;72,5;1017,912;3,695;28,35;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,679;11,0;21,981;71,833;0,385;0,923
2026-01-24;0,0;17,2;27,9;22,883;73,542;1016,921;3,662;26,99;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,992;12,0;22,778;73,111;0,401;0,916
2026-01-25;0,0;19,4;30,0;24,329;80,958;1016,588;4,133;25,34;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,333;13,0;23,319;75,667;0,417;0,909
2026-01-26;0,0;21,1;30,9;25,479;79,292;1015,7;4,271;26,57;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,888;14,0;24,231;77,931;0,432;0,902
2026-01-27;0,0;22,5;31,3;26,346;81,75;1014,104;2,644;27,73;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-1,596;15,0;25,385;80,667;0,448;0,894
2026-01-28;0,0;22,6;31,8;26,225;85,458;1013,3;1,431;23,18;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,804;16,0;26,017;82,167;0,463;0,886
2026-01-29;0,0;22,7;30,2;25,579;86,167;1013,104;2,165;15,34;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;2,5;1;0,0;0,0;0,0;0,0;0,0;-0,196;17,0;26,05;84,458;0,478;0,878
2026-01-30;2,5;20,6;29,0;24,287;84,292;1012,496;2,622;16,48;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;2,7;1;0,0;0,0;2,5;2,5;1,0;-0,608;0,0;25,364;85,306;0,493;0,87
2026-01-31;2,7;20,5;28,0;23,108;81,417;1009,417;1,839;22,14;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;2,5;0,0;5,2;5,2;2,0;-3,079;0,0;24,325;83,958;0,508;0,861
2026-02-01;0,0;18,9;28,7;22,688;80,958;1005,912;4,079;23,8;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;2,7;2,5;5,2;5,2;2,0;-3,504;1,0;23,361;82,222;0,523;0,852
2026-02-02;0,0;18,6;31,9;23,75;75,917;1008,046;1,96;30,26;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;2,7;2,7;5,2;2,0;2,133;2,0;23,182;79,431;0,538;0,843
2026-02-03;0,0;20,7;33,3;26,046;72,292;1007,346;2,219;25,64;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;5,2;2,0;-0,7;3,0;24,161;76,389;0,552;0,834
2026-02-04;0,0;18,4;33,9;26,225;69,208;1009,125;2,278;28,22;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;5,2;2,0;1,779;4,0;25,34;72,472;0,566;0,824
2026-02-05;0,0;22,1;34,3;27,267;76,667;1010,992;3,588;28,2;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;5,2;2,0;1,867;5,0;26,512;72,722;0,58;0,814
2026-02-06;0,0;21,1;30,5;25,217;83,667;1010,975;3,608;16,97;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;2,7;1,0;-0,017;6,0;26,236;76,514;0,594;0,804
2026-02-07;0,0;18,4;29,0;23,192;68,708;1015,038;2,554;29,54;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,062;7,0;25,225;76,347;0,608;0,794
2026-02-08;0,0;15,0;29,4;22,438;68,083;1015,479;2,829;30,63;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,442;8,0;23,615;73,486;0,622;0,783
2026-02-09;0,0;16,2;30,0;23,517;75,083;1012,55;3,958;22,67;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,2;0;0,0;0,0;0,0;0,0;0,0;-2,929;9,0;23,049;70,625;0,635;0,772
2026-02-10;0,2;23,2;34,5;26,471;82,5;1008,396;3,179;19,4;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,2;0;0,0;0,0;0,2;0,2;0,0;-4,154;10,0;24,142;75,222;0,648;0,761
2026-02-11;0,2;22,0;38,0;29,254;69,708;1006,725;2,579;27,74;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;26,1;1;0,2;0,0;0,4;0,4;0,0;-1,671;11,0;26,414;75,764;0,661;0,75
2026-02-12;26,1;20,3;29,4;24,796;88,208;1010,196;2,45;5,81;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,4;0;0,2;0,2;26,5;26,5;1,0;3,471;0,0;26,84;80,139;0,674;0,739
2026-02-13;0,4;19,2;29,4;23,071;85,375;1014,846;3,688;24,59;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;26,1;0,2;26,7;26,9;1,0;4,65;1,0;25,707;81,097;0,687;0,727
2026-02-14;0,0;17,8;27,2;22,217;74,375;1019,483;3,008;22,65;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,4;26,1;26,5;26,9;1,0;4,637;2,0;23,361;82,653;0,699;0,715
2026-02-15;0,0;19,7;30,3;24,512;79,417;1014,758;4,383;20,07;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,4;0,4;26,9;1,0;-4,725;3,0;23,267;79,722;0,711;0,703
2026-02-16;0,0;22,5;30,8;25,892;84,083;1011,229;2,569;19,99;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;26,9;1,0;-3,529;4,0;24,207;79,292;0,723;0,691
2026-02-17;0,0;20,9;30,8;24,392;83,958;1012,2;1,341;19,21;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;26,7;1,0;0,971;5,0;24,932;82,486;0,735;0,678
2026-02-18;0,0;19,6;30,2;24,0;82,292;1012,512;1,775;26,68;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,0;0,0;0,0;26,5;1,0;0,312;6,0;24,761;83,444;0,747;0,665
2026-02-19;0,0;18,7;29,1;23,542;81,25;1010,55;1,644;16,71;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,4;0;0,0;0,0;0,0;0,4;0,0;-1,962;7,0;23,978;82,5;0,758;0,652
2026-02-20;0,4;19,3;30,1;24,046;77,958;1011,863;2,056;22,89;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,8;0;0,0;0,0;0,4;0,4;0,0;1,312;8,0;23,862;80,5;0,769;0,639
2026-02-21;0,8;18,8;29,4;23,213;82,333;1015,767;1,725;23,39;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,4;0;0,4;0,0;1,2;1,2;0,0;3,904;9,0;23,6;80,514;0,78;0,626
2026-02-22;0,4;20,2;29,1;24,379;78,25;1016,592;2,831;25,54;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;0,0;0;0,8;0,4;1,6;1,6;0,0;0,825;10,0;23,879;79,514;0,791;0,612
2026-02-23;0,0;22,3;29,6;25,292;75,042;1013,246;4,3;20,05;A887;4314407;Pelotas / Capao do Leao;-31,802;-52,407;13,0;20,6;1;0,4;0,8;1,2;1,6;0,0;-3,346;11,0;24,294;78,542;0,801;0,599
